timestamp,state,cpu_avg_percent,cpu_max_percent,pps,rx_drops_delta,events_sent,events_lost_delta,xdp_pass,xdp_drop
2026-06-21 23:27:15,R,31.15,84.4,2.0,1,16,0,1724,0
2026-06-21 23:27:16,H,30.58,77.8,8.0,0,16,0,1732,0
2026-06-21 23:27:18,H,30.02,78.7,2.0,0,16,0,1734,0
2026-06-21 23:27:19,R,28.69,71.3,2.0,1,16,0,1736,0
2026-06-21 23:27:20,H,28.74,74.8,2.0,0,16,0,1738,0
2026-06-21 23:27:21,H,32.04,80.7,6.0,0,16,0,1744,0
2026-06-21 23:27:22,H,29.58,79.4,7.0,0,16,0,1751,0
2026-06-21 23:27:23,R,31.25,80.4,5.0,1,16,0,1756,0
2026-06-21 23:27:24,H,29.09,75.0,2.0,0,16,0,1758,0
2026-06-21 23:27:25,R,29.02,77.6,3.0,1,16,0,1761,0
2026-06-21 23:27:26,H,30.82,79.1,2.0,0,16,0,1763,0
2026-06-21 23:27:27,N,24.97,64.8,2.0,0,16,0,1765,0
2026-06-21 23:27:29,R,24.53,62.0,4.0,1,16,0,1769,0
2026-06-21 23:27:30,R,25.97,66.1,5.0,1,16,0,1774,0
2026-06-21 23:27:31,N,23.15,57.3,6.0,0,16,0,1780,0
2026-06-21 23:27:32,N,22.71,58.9,1.0,0,16,0,1781,0
2026-06-21 23:27:33,H,28.78,73.6,2.0,0,16,0,1783,0
2026-06-21 23:27:34,R,23.39,59.1,1.0,1,16,0,1784,0
2026-06-21 23:27:35,R,25.74,64.8,4.0,1,16,0,1788,0
2026-06-21 23:27:36,N,25.09,59.3,2.0,0,16,0,1790,0
2026-06-21 23:27:37,N,22.09,52.8,2.0,0,16,0,1792,0
2026-06-21 23:27:39,R,21.26,53.2,2.0,1,16,0,1794,0
2026-06-21 23:27:40,N,22.88,57.0,1.0,0,16,0,1795,0
2026-06-21 23:27:41,N,22.6,57.3,4.0,0,16,0,1799,0
2026-06-21 23:27:42,N,19.76,52.3,5.0,0,17,0,1804,0
2026-06-21 23:27:43,R,19.6,52.6,6.0,1,17,0,1810,0
2026-06-21 23:27:44,N,18.55,51.4,2.0,0,17,0,1812,0
2026-06-21 23:27:45,N,21.52,54.6,2.0,0,17,0,1814,0
2026-06-21 23:27:46,N,21.65,52.3,3.0,0,17,0,1817,0
2026-06-21 23:27:47,N,21.57,54.6,3.0,0,17,0,1820,0
2026-06-21 23:27:48,R,24.21,58.9,3.0,1,17,0,1823,0
2026-06-21 23:27:49,N,22.83,57.3,2.0,0,17,0,1825,0
2026-06-21 23:27:51,N,23.52,60.6,1.0,0,17,0,1826,0
2026-06-21 23:27:52,H,27.7,68.8,2.0,0,17,0,1828,0
2026-06-21 23:27:53,R,24.49,60.2,3.0,2,17,0,1831,0
2026-06-21 23:27:54,H,29.82,70.6,6.0,0,17,0,1837,0
2026-06-21 23:27:55,R,29.06,70.0,4.0,1,17,0,1841,0
2026-06-21 23:27:56,R,25.63,63.1,5.0,3,17,0,1846,0
2026-06-21 23:27:57,N,22.85,55.0,0.0,0,17,0,1846,0
2026-06-21 23:27:58,R,22.68,57.3,5.0,2,17,0,1851,0
2026-06-21 23:27:59,N,20.11,53.7,3.0,0,17,0,1854,0
2026-06-21 23:28:01,N,19.08,50.9,1.0,0,17,0,1855,0
2026-06-21 23:28:02,N,20.24,51.9,3.0,0,17,0,1858,0
2026-06-21 23:28:03,N,21.51,56.0,4.0,0,17,0,1862,0
2026-06-21 23:28:04,N,21.85,59.1,0.0,0,17,0,1862,0
2026-06-21 23:28:05,N,22.06,59.5,1.0,0,17,0,1863,0
2026-06-21 23:28:06,R,22.89,59.3,2.0,1,17,0,1865,0
2026-06-21 23:28:07,N,21.28,55.5,3.0,0,17,0,1868,0
2026-06-21 23:28:08,R,20.0,51.9,5.0,1,17,0,1873,0
2026-06-21 23:28:09,N,22.94,60.0,2.0,0,17,0,1875,0
2026-06-21 23:28:10,N,23.86,62.8,1.0,0,17,0,1876,0
2026-06-21 23:28:12,H,25.87,65.0,1.0,0,17,0,1877,0
2026-06-21 23:28:13,N,21.61,57.5,4.0,0,17,0,1881,0
2026-06-21 23:28:14,N,22.36,56.8,4.0,0,17,0,1885,0
2026-06-21 23:28:15,R,21.78,59.6,4.0,1,17,0,1889,0
2026-06-21 23:28:16,N,20.46,52.7,2.0,0,17,0,1891,0
2026-06-21 23:28:17,N,18.88,49.5,1.0,0,17,0,1892,0
2026-06-21 23:28:18,R,22.12,59.6,3.0,2,17,0,1895,0
2026-06-21 23:28:19,H,24.72,67.9,3.0,0,17,0,1898,0
2026-06-21 23:28:20,R,25.17,69.4,3.0,1,18,0,1901,0
2026-06-21 23:28:21,H,26.17,68.0,0.0,0,18,0,1901,0
2026-06-21 23:28:23,N,22.53,61.1,2.0,0,18,0,1903,0
2026-06-21 23:28:24,R,21.71,60.9,1.0,1,18,0,1904,0
2026-06-21 23:28:25,R,21.86,57.8,6.0,1,18,0,1910,0
2026-06-21 23:28:26,N,22.47,56.9,4.0,0,18,0,1914,0
2026-06-21 23:28:27,N,23.22,63.6,4.0,0,18,0,1918,0
2026-06-21 23:28:28,R,27.79,73.6,4.0,2,18,0,1922,0
2026-06-21 23:28:29,H,29.92,78.2,3.0,0,18,0,1925,0
2026-06-21 23:28:30,H,27.92,73.4,4.0,0,18,0,1929,0
2026-06-21 23:28:31,H,28.42,73.1,2.0,0,18,0,1931,0
2026-06-21 23:28:33,H,29.3,77.3,5.0,0,18,0,1936,0
2026-06-21 23:28:34,R,21.94,57.3,1.0,1,18,0,1937,0
2026-06-21 23:28:35,R,25.17,66.7,4.0,2,18,0,1941,0
2026-06-21 23:28:36,N,25.18,63.9,0.0,0,18,0,1941,0
2026-06-21 23:28:37,H,30.19,78.5,1.0,0,18,0,1942,0
2026-06-21 23:28:38,H,28.53,73.6,3.0,0,18,0,1945,0
2026-06-21 23:28:39,H,29.92,79.8,3.0,0,18,0,1948,0
2026-06-21 23:28:40,H,29.87,78.9,3.0,0,18,0,1951,0
2026-06-21 23:28:41,H,29.27,75.9,2.0,0,18,0,1953,0
2026-06-21 23:28:42,H,26.06,67.3,2.0,0,18,0,1955,0
2026-06-21 23:28:44,N,22.58,59.8,1.0,0,18,0,1956,0
2026-06-21 23:28:45,N,20.61,54.1,3.0,0,18,0,1959,0
2026-06-21 23:28:46,H,24.92,65.8,7.0,0,18,0,1966,0
2026-06-21 23:28:47,N,22.49,62.2,0.0,0,18,0,1966,0
2026-06-21 23:28:48,R,21.63,59.3,2.0,1,18,0,1968,0
2026-06-21 23:28:49,N,23.68,62.4,2.0,0,18,0,1970,0
2026-06-21 23:28:50,R,26.07,70.4,2.0,1,18,0,1972,0
2026-06-21 23:28:51,H,30.97,75.9,3.0,0,18,0,1975,0
2026-06-21 23:28:52,H,27.92,73.6,2.0,0,18,0,1977,0
2026-06-21 23:28:54,H,27.48,73.4,2.0,0,18,0,1979,0
2026-06-21 23:28:55,H,29.8,80.6,2.0,0,18,0,1981,0
2026-06-21 23:28:56,H,30.67,80.0,3.0,0,18,0,1984,0
2026-06-21 23:28:57,H,28.57,72.9,4.0,0,18,0,1988,0
2026-06-21 23:28:58,R,23.23,61.5,7.0,3,18,0,1995,0
2026-06-21 23:28:59,H,26.15,67.0,1.0,0,18,0,1996,0
2026-06-21 23:29:00,H,26.57,70.4,3.0,0,18,0,1999,0
2026-06-21 23:29:01,H,33.14,81.5,5.0,0,19,0,2004,0
2026-06-21 23:29:02,H,30.07,76.2,4.0,0,19,0,2008,0
2026-06-21 23:29:03,H,29.02,73.8,3.0,0,19,0,2011,0
2026-06-21 23:29:05,H,26.45,67.6,2.0,0,19,0,2013,0
2026-06-21 23:29:06,H,30.69,76.6,2.0,0,19,0,2015,0
2026-06-21 23:29:07,H,28.66,72.2,3.0,0,19,0,2018,0
2026-06-21 23:29:08,N,23.18,60.2,3.0,0,19,0,2021,0
2026-06-21 23:29:09,N,23.29,59.6,1.0,0,19,0,2022,0
2026-06-21 23:29:10,R,24.62,64.5,3.0,1,19,0,2025,0
2026-06-21 23:29:11,H,27.14,73.6,4.0,0,19,0,2029,0
2026-06-21 23:29:12,H,23.47,66.4,3.0,0,19,0,2032,0
2026-06-21 23:29:13,R,26.31,74.1,4.0,1,19,0,2036,0
2026-06-21 23:29:14,H,26.58,73.4,2.0,0,19,0,2038,0
2026-06-21 23:29:16,H,26.7,70.9,2.0,0,19,0,2040,0
2026-06-21 23:29:17,H,30.22,80.7,1.0,0,19,0,2041,0
2026-06-21 23:29:18,R,29.41,75.5,5.0,2,19,0,2046,0
2026-06-21 23:29:19,H,32.33,85.5,3.0,0,19,0,2049,0
2026-06-21 23:29:20,H,34.14,87.3,2.0,0,19,0,2051,0
2026-06-21 23:29:21,H,35.36,89.2,2.0,0,19,0,2053,0
2026-06-21 23:29:22,H,33.57,88.1,5.0,0,19,0,2058,0
2026-06-21 23:29:23,R,34.14,89.0,2.0,2,19,0,2060,0
2026-06-21 23:29:24,H,30.94,84.3,3.0,0,19,0,2063,0
2026-06-21 23:29:26,C,34.33,91.7,1.0,0,19,0,2064,0
2026-06-21 23:29:27,H,31.78,82.6,0.0,0,19,0,2064,0
2026-06-21 23:29:28,H,31.08,81.7,2.0,0,19,0,2066,0
2026-06-21 23:29:29,R,26.06,73.6,5.0,2,19,0,2071,0
2026-06-21 23:29:30,R,26.46,73.9,6.0,1,19,0,2077,0
2026-06-21 23:29:31,H,29.15,77.8,2.0,0,19,0,2079,0
2026-06-21 23:29:32,H,29.6,79.3,3.0,0,19,0,2082,0
2026-06-21 23:29:33,R,30.72,82.1,2.0,1,19,0,2084,0
2026-06-21 23:29:34,H,31.38,86.2,3.0,0,19,0,2087,0
2026-06-21 23:29:35,R,31.55,84.5,3.0,1,19,0,2090,0
2026-06-21 23:29:37,H,32.26,85.0,1.0,0,19,0,2091,0
2026-06-21 23:29:38,R,32.71,88.0,4.0,1,19,0,2095,0
2026-06-21 23:29:39,H,33.46,89.2,3.0,0,19,0,2098,0
2026-06-21 23:29:40,H,33.15,88.1,1.0,0,19,0,2099,0
2026-06-21 23:29:41,H,34.27,89.9,0.0,0,19,0,2099,0
2026-06-21 23:29:42,H,32.39,85.5,3.0,0,20,0,2102,0
2026-06-21 23:29:43,R,32.83,88.0,3.0,1,20,0,2105,0
2026-06-21 23:29:44,R,29.72,80.6,1.0,1,20,0,2106,0
2026-06-21 23:29:45,R,28.67,76.9,2.0,1,20,0,2108,0
2026-06-21 23:29:46,H,30.7,79.8,4.0,0,20,0,2112,0
2026-06-21 23:29:48,H,30.93,83.5,2.0,0,20,0,2114,0
2026-06-21 23:29:49,H,29.23,81.5,2.0,0,20,0,2116,0
2026-06-21 23:29:50,R,30.96,85.6,2.0,1,20,0,2118,0
2026-06-21 23:29:51,H,27.2,74.3,0.0,0,20,0,2118,0
2026-06-21 23:29:52,H,25.83,70.4,0.0,0,20,0,2118,0
2026-06-21 23:29:53,H,26.82,74.1,1.0,0,20,0,2119,0
2026-06-21 23:29:54,N,22.25,60.6,4.0,0,20,0,2123,0
2026-06-21 23:29:55,N,21.21,58.2,1.0,0,20,0,2124,0
2026-06-21 23:29:56,N,21.82,57.3,0.0,0,20,0,2124,0
2026-06-21 23:29:57,N,20.75,55.6,0.0,0,20,0,2124,0
2026-06-21 23:29:59,N,21.22,56.5,8.0,0,20,0,2132,0
2026-06-21 23:30:00,N,22.28,59.3,2.0,0,20,0,2134,0
2026-06-21 23:30:01,R,21.65,56.9,4.0,2,20,0,2138,0
2026-06-21 23:30:02,N,22.47,58.7,2.0,0,20,0,2140,0
2026-06-21 23:30:03,N,21.48,57.4,2.0,0,20,0,2142,0
2026-06-21 23:30:04,N,21.41,56.4,1.0,0,20,0,2143,0
2026-06-21 23:30:05,N,20.85,56.0,0.0,0,20,0,2143,0
2026-06-21 23:30:06,N,21.53,55.5,0.0,0,20,0,2143,0
2026-06-21 23:30:07,N,20.22,53.2,2.0,0,20,0,2145,0
2026-06-21 23:30:09,N,19.5,51.9,2.0,0,20,0,2147,0
2026-06-21 23:30:10,R,19.74,53.2,3.0,1,20,0,2150,0
2026-06-21 23:30:11,N,20.18,53.2,2.0,0,20,0,2152,0
2026-06-21 23:30:12,N,18.87,51.4,0.0,0,20,0,2152,0
2026-06-21 23:30:13,N,18.56,50.5,1.0,0,20,0,2153,0
2026-06-21 23:30:14,N,21.25,57.3,1.0,0,20,0,2154,0
2026-06-21 23:30:15,N,21.58,57.8,4.0,0,20,0,2158,0
2026-06-21 23:30:16,N,21.99,58.7,2.0,0,20,0,2160,0
2026-06-21 23:30:17,N,18.66,54.6,3.0,0,20,0,2163,0
2026-06-21 23:30:18,H,26.62,88.3,1.0,0,20,0,2164,0
2026-06-21 23:30:20,C,20.73,100.0,1.0,0,20,0,2165,0
2026-06-21 23:30:21,H,16.62,75.0,0.0,0,20,0,2165,0
2026-06-21 23:30:22,N,19.85,53.7,0.0,0,20,0,2165,0
2026-06-21 23:30:23,N,18.08,45.0,0.0,0,20,0,2165,0
2026-06-21 23:30:24,N,18.95,49.1,1.0,0,20,0,2166,0
2026-06-21 23:30:25,N,19.43,56.9,1.0,0,20,0,2167,0
2026-06-21 23:30:26,H,25.47,81.8,2.0,0,20,0,2169,0
2026-06-21 23:30:27,C,13.37,96.4,3.0,0,20,0,2172,0
2026-06-21 23:30:28,N,13.18,54.1,0.0,0,20,0,2172,0
2026-06-21 23:30:30,N,10.64,24.8,1.0,0,20,0,2173,0
2026-06-21 23:30:31,N,12.83,30.3,1.0,0,20,0,2174,0
2026-06-21 23:30:32,N,11.28,29.6,0.0,0,20,0,2174,0
2026-06-21 23:30:33,R,11.83,37.3,3.0,1,20,0,2177,0
2026-06-21 23:30:34,R,15.27,46.8,4.0,1,20,0,2181,0
2026-06-21 23:30:35,R,12.15,35.8,2.0,1,20,0,2183,0
2026-06-21 23:30:36,N,14.53,43.1,1.0,0,20,0,2184,0
2026-06-21 23:30:37,N,15.63,44.0,2.0,0,20,0,2186,0
2026-06-21 23:30:38,N,14.64,51.4,2.0,0,20,0,2188,0
2026-06-21 23:30:39,R,15.65,49.1,2.0,1,20,0,2190,0
2026-06-21 23:30:41,N,13.98,43.9,0.0,0,20,0,2190,0
2026-06-21 23:30:42,N,14.06,42.2,0.0,0,20,0,2190,0
2026-06-21 23:30:43,N,9.96,25.7,2.0,0,20,0,2192,0
2026-06-21 23:30:44,N,9.28,23.1,0.0,0,20,0,2192,0
2026-06-21 23:30:45,N,10.18,27.4,1.0,0,20,0,2193,0
2026-06-21 23:30:46,N,14.08,47.7,0.0,0,20,0,2193,0
2026-06-21 23:30:47,H,25.96,73.6,2.0,0,20,0,2195,0
2026-06-21 23:30:48,H,23.12,75.9,2.0,0,20,0,2197,0
2026-06-21 23:30:49,R,22.49,64.8,2.0,1,20,0,2199,0
2026-06-21 23:30:51,N,18.68,46.8,2.0,0,21,0,2201,0
2026-06-21 23:30:52,N,13.34,32.3,0.0,0,21,0,2201,0
2026-06-21 23:30:53,N,12.25,32.1,1.0,0,21,0,2202,0
2026-06-21 23:30:54,R,14.59,38.3,6.0,1,21,0,2208,0
2026-06-21 23:30:55,N,15.44,40.2,1.0,0,21,0,2209,0
2026-06-21 23:30:56,N,17.23,42.1,0.0,0,21,0,2209,0
2026-06-21 23:30:57,N,19.18,51.9,1.0,0,21,0,2210,0
2026-06-21 23:30:58,R,19.22,46.4,5.0,1,21,0,2215,0
2026-06-21 23:30:59,N,22.48,57.4,5.0,0,21,0,2220,0
2026-06-21 23:31:00,H,25.65,70.1,6.0,0,21,0,2226,0
2026-06-21 23:31:02,N,21.06,56.5,1.0,0,21,0,2227,0
2026-06-21 23:31:03,N,23.17,64.5,0.0,0,21,0,2227,0
2026-06-21 23:31:04,N,22.58,61.7,2.0,0,21,0,2229,0
2026-06-21 23:31:05,R,18.74,50.9,3.0,1,21,0,2232,0
2026-06-21 23:31:06,N,21.68,55.0,5.0,0,21,0,2237,0
2026-06-21 23:31:07,N,20.51,51.9,0.0,0,21,0,2237,0
2026-06-21 23:31:08,N,22.36,60.4,0.0,0,21,0,2237,0
2026-06-21 23:31:09,N,20.1,52.3,0.0,0,21,0,2237,0
2026-06-21 23:31:10,H,24.83,69.1,0.0,0,21,0,2237,0
2026-06-21 23:31:11,N,22.2,57.8,0.0,0,21,0,2237,0
2026-06-21 23:31:13,H,23.77,67.0,0.0,0,21,0,2237,0
2026-06-21 23:31:14,H,25.73,71.2,1.0,0,21,0,2238,0
2026-06-21 23:31:15,R,17.64,46.7,4.0,2,21,0,2242,0
2026-06-21 23:31:16,N,19.03,46.7,0.0,0,21,0,2242,0
2026-06-21 23:31:17,N,18.77,45.5,0.0,0,21,0,2242,0
2026-06-21 23:31:18,N,21.22,58.3,2.0,0,21,0,2244,0
2026-06-21 23:31:19,N,23.32,56.1,0.0,0,21,0,2244,0
2026-06-21 23:31:20,N,21.4,54.2,1.0,0,21,0,2245,0
2026-06-21 23:31:21,H,32.5,78.0,0.0,0,21,0,2245,0
2026-06-21 23:31:23,H,25.23,66.4,1.0,0,21,0,2246,0
2026-06-21 23:31:24,R,27.62,80.2,4.0,1,21,0,2250,0
2026-06-21 23:31:25,R,25.64,61.1,4.0,1,21,0,2254,0
2026-06-21 23:31:26,H,26.6,70.6,2.0,0,21,0,2256,0
2026-06-21 23:31:27,H,25.56,69.7,0.0,0,21,0,2256,0
2026-06-21 23:31:28,H,25.32,68.2,1.0,0,21,0,2257,0
2026-06-21 23:31:29,N,20.87,56.9,1.0,0,21,0,2258,0
2026-06-21 23:31:30,N,17.37,42.7,0.0,0,21,0,2258,0
2026-06-21 23:31:31,N,18.7,46.7,0.0,0,21,0,2258,0
2026-06-21 23:31:32,N,19.08,45.8,0.0,0,21,0,2258,0
2026-06-21 23:31:34,N,17.56,45.5,2.0,0,21,0,2260,0
2026-06-21 23:31:35,R,17.2,43.6,3.0,1,21,0,2263,0
2026-06-21 23:31:36,R,18.64,46.3,2.0,1,21,0,2265,0
2026-06-21 23:31:37,N,16.64,42.9,4.0,0,21,0,2269,0
2026-06-21 23:31:38,N,20.29,52.7,3.0,0,21,0,2272,0
2026-06-21 23:31:39,R,21.11,53.5,4.0,1,21,0,2276,0
2026-06-21 23:31:40,N,20.15,52.3,0.0,0,21,0,2276,0
2026-06-21 23:31:41,N,20.56,55.0,1.0,0,21,0,2277,0
2026-06-21 23:31:42,N,20.15,53.2,0.0,0,21,0,2277,0
2026-06-21 23:31:44,N,18.84,49.1,0.0,0,21,0,2277,0
2026-06-21 23:31:45,N,18.23,47.4,1.0,0,21,0,2278,0
2026-06-21 23:31:46,N,21.12,50.9,0.0,0,21,0,2278,0
2026-06-21 23:31:47,N,18.38,48.7,2.0,0,21,0,2280,0
2026-06-21 23:31:48,N,17.78,48.1,1.0,0,21,0,2281,0
2026-06-21 23:31:49,N,17.98,48.6,1.0,0,21,0,2282,0
2026-06-21 23:31:50,N,16.29,41.7,1.0,0,21,0,2283,0
2026-06-21 23:31:51,R,19.88,50.0,3.0,1,21,0,2286,0
2026-06-21 23:31:52,N,19.28,49.1,0.0,0,21,0,2286,0
2026-06-21 23:31:53,N,21.38,56.9,1.0,0,21,0,2287,0
2026-06-21 23:31:55,N,19.19,52.8,0.0,0,21,0,2287,0
2026-06-21 23:31:56,N,20.38,55.0,0.0,0,21,0,2287,0
2026-06-21 23:31:57,N,16.59,43.1,0.0,0,21,0,2287,0
2026-06-21 23:31:58,N,18.11,47.2,0.0,0,21,0,2287,0
2026-06-21 23:31:59,N,18.78,47.2,4.0,0,21,0,2291,0
2026-06-21 23:32:00,N,16.78,43.5,1.0,0,21,0,2292,0
2026-06-21 23:32:01,N,18.88,48.1,1.0,0,21,0,2293,0
2026-06-21 23:32:02,N,19.18,50.9,2.0,0,21,0,2295,0
2026-06-21 23:32:03,N,19.43,55.1,2.0,0,21,0,2297,0
2026-06-21 23:32:05,N,21.55,57.7,1.0,0,21,0,2298,0
2026-06-21 23:32:06,N,22.05,59.6,1.0,0,21,0,2299,0
2026-06-21 23:32:07,N,19.59,49.1,1.0,0,22,0,2300,0
2026-06-21 23:32:08,N,19.19,49.5,0.0,0,22,0,2300,0
2026-06-21 23:32:09,R,19.76,50.0,3.0,1,22,0,2303,0
2026-06-21 23:32:10,N,20.97,53.8,2.0,0,22,0,2305,0
2026-06-21 23:32:11,H,26.3,65.4,0.0,0,22,0,2305,0
2026-06-21 23:32:12,N,20.85,51.4,1.0,0,22,0,2306,0
2026-06-21 23:32:13,N,17.84,41.7,4.0,0,22,0,2310,0
2026-06-21 23:32:14,N,19.77,52.8,2.0,0,22,0,2312,0
2026-06-21 23:32:16,N,19.54,53.2,2.0,0,22,0,2314,0
2026-06-21 23:32:17,N,21.24,56.4,4.0,0,22,0,2318,0
2026-06-21 23:32:18,R,18.44,47.2,1.0,2,22,0,2319,0
2026-06-21 23:32:19,N,19.78,48.1,4.0,0,22,0,2323,0
2026-06-21 23:32:20,N,21.12,50.0,0.0,0,22,0,2323,0
2026-06-21 23:32:21,N,22.73,51.9,1.0,0,22,0,2324,0
2026-06-21 23:32:22,N,22.13,59.6,2.0,0,22,0,2326,0
2026-06-21 23:32:23,N,24.87,63.6,0.0,0,22,0,2326,0
2026-06-21 23:32:24,N,25.11,61.5,1.0,0,22,0,2327,0
2026-06-21 23:32:25,N,18.08,44.4,0.0,0,22,0,2327,0
2026-06-21 23:32:27,N,22.94,54.7,0.0,0,22,0,2327,0
